audit_id,event_type,performed_by,customer_id,event_timestamp,event_status,remarks
AUDIT_8520,transaction_frozen,incident_agent,CUST_1158,2026-02-26 06:13:58,Failed,Escalated for compliance validation
AUDIT_8521,login_failed,relationship_manager,CUST_1474,2026-05-28 22:37:58,Pending,No further action required
AUDIT_8522,transaction_reviewed,risk_engine,CUST_1319,2026-01-23 04:44:58,Pending,Automated system action
AUDIT_8523,login_failed,system_admin,CUST_1397,2026-01-05 09:11:58,Pending,Automated system action
AUDIT_8524,login_success,incident_agent,CUST_1324,2026-04-20 04:06:58,Success,Escalated for compliance validation
AUDIT_8525,kyc_updated,system_admin,CUST_1074,2025-12-10 13:40:58,Pending,Risk threshold exceeded
AUDIT_8526,transaction_frozen,compliance_officer,CUST_1494,2026-03-18 08:49:58,Pending,No further action required
AUDIT_8527,manual_override,compliance_officer,CUST_1064,2025-12-10 17:15:58,Pending,Manual review completed
AUDIT_8528,transaction_frozen,system_admin,CUST_1051,2026-01-09 20:10:58,Success,Escalated for compliance validation
AUDIT_8529,case_escalated,incident_agent,CUST_1172,2026-05-10 08:01:58,Pending,Automated system action
AUDIT_8530,login_failed,system_admin,CUST_1341,2026-02-02 16:32:58,Pending,Automated system action
AUDIT_8531,login_failed,risk_engine,CUST_1070,2026-03-20 16:52:58,Success,Escalated for compliance validation
AUDIT_8532,compliance_rejection,risk_engine,CUST_1302,2025-11-30 21:19:58,Success,Risk threshold exceeded
AUDIT_8533,kyc_updated,system_admin,CUST_1197,2026-04-10 13:07:58,Failed,Escalated for compliance validation
AUDIT_8534,manual_override,compliance_officer,CUST_1397,2026-01-24 07:39:58,Pending,No further action required
AUDIT_8535,transaction_reviewed,compliance_officer,CUST_1004,2025-12-12 21:09:58,Success,Escalated for compliance validation
AUDIT_8536,risk_score_generated,relationship_manager,CUST_1089,2026-04-26 10:00:58,Failed,Escalated for compliance validation
AUDIT_8537,login_success,relationship_manager,CUST_1187,2026-02-22 12:37:58,Failed,Risk threshold exceeded
AUDIT_8538,transaction_frozen,incident_agent,CUST_1387,2026-02-04 08:52:58,Failed,Automated system action
AUDIT_8539,transaction_frozen,relationship_manager,CUST_1077,2026-03-06 15:12:58,Failed,Manual review completed
AUDIT_8540,transaction_reviewed,system_admin,CUST_1283,2026-01-24 23:28:58,Failed,Risk threshold exceeded
AUDIT_8541,login_failed,compliance_officer,CUST_1086,2026-01-16 23:53:58,Failed,Risk threshold exceeded
AUDIT_8542,compliance_approval,relationship_manager,CUST_1252,2026-05-19 11:21:58,Pending,Escalated for compliance validation
AUDIT_8543,risk_score_generated,compliance_officer,CUST_1087,2026-03-20 04:41:58,Success,Escalated for compliance validation
AUDIT_8544,transaction_frozen,compliance_officer,CUST_1023,2026-04-20 20:45:58,Pending,Automated system action
AUDIT_8545,compliance_rejection,incident_agent,CUST_1227,2026-05-25 13:11:58,Success,No further action required
AUDIT_8546,manual_override,relationship_manager,CUST_1488,2026-04-11 22:33:58,Failed,Automated system action
AUDIT_8547,risk_score_generated,incident_agent,CUST_1277,2026-04-15 02:47:58,Failed,No further action required
AUDIT_8548,risk_score_generated,risk_engine,CUST_1413,2026-01-07 06:49:58,Failed,No further action required
AUDIT_8549,transaction_reviewed,risk_engine,CUST_1498,2026-04-16 05:06:58,Success,Automated system action
AUDIT_8550,transaction_reviewed,relationship_manager,CUST_1084,2026-04-03 18:00:58,Failed,Automated system action
AUDIT_8551,risk_score_generated,incident_agent,CUST_1021,2025-12-31 14:46:58,Pending,Manual review completed
AUDIT_8552,transaction_reviewed,system_admin,CUST_1335,2026-02-17 07:05:58,Pending,No further action required
AUDIT_8553,transaction_reviewed,relationship_manager,CUST_1030,2026-05-18 22:31:58,Success,No further action required
AUDIT_8554,manual_override,system_admin,CUST_1272,2025-12-15 05:53:58,Success,No further action required
AUDIT_8555,transaction_reviewed,risk_engine,CUST_1480,2026-03-29 07:11:58,Failed,Manual review completed
AUDIT_8556,risk_score_generated,system_admin,CUST_1396,2026-04-17 13:10:58,Pending,Risk threshold exceeded
AUDIT_8557,transaction_reviewed,compliance_officer,CUST_1471,2026-05-23 16:23:58,Success,Manual review completed
AUDIT_8558,case_escalated,compliance_officer,CUST_1229,2026-03-04 10:46:58,Success,Manual review completed
AUDIT_8559,login_failed,relationship_manager,CUST_1011,2026-02-07 15:31:58,Success,Automated system action
AUDIT_8560,compliance_approval,system_admin,CUST_1151,2026-05-14 09:14:58,Pending,No further action required
AUDIT_8561,transaction_reviewed,compliance_officer,CUST_1121,2026-05-21 17:23:58,Pending,Manual review completed
AUDIT_8562,risk_score_generated,incident_agent,CUST_1392,2026-04-21 17:28:58,Failed,Manual review completed
AUDIT_8563,transaction_frozen,incident_agent,CUST_1085,2026-02-15 10:13:58,Pending,Escalated for compliance validation
AUDIT_8564,login_success,compliance_officer,CUST_1004,2025-12-31 13:38:58,Pending,Escalated for compliance validation
AUDIT_8565,kyc_updated,relationship_manager,CUST_1299,2025-12-09 05:37:58,Success,Escalated for compliance validation
AUDIT_8566,case_escalated,incident_agent,CUST_1025,2025-12-05 08:08:58,Failed,Manual review completed
AUDIT_8567,login_failed,incident_agent,CUST_1102,2026-04-12 09:56:58,Success,No further action required
AUDIT_8568,login_failed,system_admin,CUST_1427,2025-12-25 04:37:58,Success,No further action required
AUDIT_8569,kyc_updated,system_admin,CUST_1448,2025-12-04 05:48:58,Failed,Automated system action
AUDIT_8570,kyc_updated,relationship_manager,CUST_1281,2026-02-10 15:03:58,Failed,Escalated for compliance validation
AUDIT_8571,kyc_updated,system_admin,CUST_1009,2026-05-15 10:10:58,Pending,Manual review completed
AUDIT_8572,kyc_updated,relationship_manager,CUST_1120,2026-05-13 14:35:58,Pending,Automated system action
AUDIT_8573,login_failed,compliance_officer,CUST_1442,2026-03-14 06:49:58,Failed,Escalated for compliance validation
AUDIT_8574,manual_override,relationship_manager,CUST_1031,2026-02-09 19:38:58,Pending,Escalated for compliance validation
AUDIT_8575,login_failed,system_admin,CUST_1221,2026-05-11 14:53:58,Failed,Automated system action
AUDIT_8576,transaction_reviewed,incident_agent,CUST_1480,2026-05-20 22:26:58,Success,Risk threshold exceeded
AUDIT_8577,kyc_updated,compliance_officer,CUST_1008,2025-12-17 00:44:58,Success,Manual review completed
AUDIT_8578,compliance_approval,risk_engine,CUST_1440,2026-01-11 14:55:58,Success,Manual review completed
AUDIT_8579,login_success,risk_engine,CUST_1430,2026-04-01 23:22:58,Pending,Escalated for compliance validation
AUDIT_8580,case_escalated,incident_agent,CUST_1057,2026-03-22 20:12:58,Failed,Risk threshold exceeded
AUDIT_8581,compliance_rejection,system_admin,CUST_1427,2025-12-26 14:33:58,Failed,Risk threshold exceeded
AUDIT_8582,transaction_frozen,compliance_officer,CUST_1359,2026-04-28 05:48:58,Pending,Escalated for compliance validation
AUDIT_8583,login_success,incident_agent,CUST_1323,2026-02-19 11:45:58,Pending,Automated system action
AUDIT_8584,manual_override,risk_engine,CUST_1252,2026-04-25 05:53:58,Success,Escalated for compliance validation
AUDIT_8585,risk_score_generated,risk_engine,CUST_1435,2026-02-28 04:00:58,Pending,Automated system action
AUDIT_8586,compliance_rejection,compliance_officer,CUST_1018,2026-04-09 09:06:58,Success,Automated system action
AUDIT_8587,manual_override,incident_agent,CUST_1488,2026-04-18 13:58:58,Failed,Escalated for compliance validation
AUDIT_8588,case_escalated,compliance_officer,CUST_1420,2026-04-26 20:01:58,Failed,Manual review completed
AUDIT_8589,kyc_updated,compliance_officer,CUST_1451,2026-01-31 03:17:58,Success,Automated system action
AUDIT_8590,manual_override,risk_engine,CUST_1127,2026-02-10 22:41:58,Success,Automated system action
AUDIT_8591,risk_score_generated,compliance_officer,CUST_1414,2026-04-18 06:37:58,Success,Manual review completed
AUDIT_8592,kyc_updated,incident_agent,CUST_1144,2026-03-21 07:31:58,Pending,Manual review completed
AUDIT_8593,manual_override,relationship_manager,CUST_1128,2026-01-25 01:29:58,Success,Risk threshold exceeded
AUDIT_8594,login_success,compliance_officer,CUST_1023,2026-03-12 20:29:58,Failed,Automated system action
AUDIT_8595,compliance_rejection,system_admin,CUST_1128,2026-03-01 14:52:58,Pending,Manual review completed
AUDIT_8596,case_escalated,incident_agent,CUST_1048,2025-12-11 05:52:58,Failed,Manual review completed
AUDIT_8597,manual_override,incident_agent,CUST_1208,2026-03-06 19:21:58,Pending,No further action required
AUDIT_8598,transaction_frozen,system_admin,CUST_1320,2026-05-05 00:10:58,Success,Risk threshold exceeded
AUDIT_8599,transaction_frozen,compliance_officer,CUST_1089,2025-12-27 14:36:58,Success,Automated system action
AUDIT_8600,kyc_updated,system_admin,CUST_1418,2026-02-18 04:56:58,Pending,Risk threshold exceeded
